ticker,year,rebalance_date,close_reb_adj,vol_1y,max_1y,min_1y,sma_1y,sma_2y,volatility_1y
AAL,2015,2015-03-31,50.104,3322680148.0,52.933,27.009,40.64074206349206,38.258589665653496,0.3975969992754484
AAL,2016,2016-03-31,39.298,2599343053.0,50.033,34.066,40.57458565737051,40.631827037773355,0.3564053624277606
AAL,2017,2017-03-31,40.966,2160347955.0,47.97,24.286,38.01042292490118,39.287416666666665,0.3567885985408897
AAL,2018,2018-03-29,50.747,1343943786.0,56.99,39.61,48.12907539682539,43.05336831683169,0.293595150033272
AAL,2019,2019-03-29,31.344,1917021272.0,50.922,29.252,37.24674900398407,42.69872962226639,0.41227956655825393
AAL,2020,2020-03-31,12.19,3054259011.0,34.354,10.25,28.03232142857143,32.628978174603176,0.6985488879311148
AAL,2021,2021-03-31,23.9,18772480604.0,25.17,9.04,14.40265873015873,21.21749007936508,0.8679915313869755
AAL,2022,2022-03-31,18.25,8967448039.0,25.82,12.84,19.77782608695652,17.09556435643564,0.48182844901355604
AAL,2023,2023-03-31,14.75,7586282202.0,20.22,11.86,14.92199203187251,17.359543650793654,0.5174119179494613
AAL,2024,2024-03-28,15.35,7482377747.0,18.8,10.92,14.311394422310757,14.630796812749006,0.367663175017669
AAL,2025,2025-03-31,10.55,8921885954.0,18.66,9.26,13.260557768924302,13.782680000000001,0.4468755776555663
AAMRQ,1998,1998-03-31,36.129,428286097.2,36.902,31.209,33.38434426229508,33.38434426229508,0.31161163914745765
AAMRQ,1999,1999-03-31,29.553,1183978055.9,45.039,23.781,33.16132539682539,33.20478913738019,0.49338625562508276
AAMRQ,2000,2000-03-31,31.875,627596880.6999999,37.501,25.138,31.43612252964427,32.28683366336634,0.40822885968610145
AAMRQ,2001,2001-03-30,35.12,321800600.0,43.75,26.125,33.45305952380952,32.43999405940594,0.5105955756201281
AAMRQ,2002,2002-03-28,26.41,387747280.0,39.38,16.49,28.62225806451613,31.044954,0.6095466506932237
AAMRQ,2003,2003-03-31,2.1,775224500.0,25.56,1.41,10.170671936758893,19.242204408817635,1.2028732075615824
AAMRQ,2004,2004-03-31,12.73,2020826910.0,17.38,3.08,11.159007936507935,10.619188118811882,0.8656319346643823
AAMRQ,2005,2005-03-31,10.7,1185056000.0,13.93,6.49,9.653784860557769,10.407892644135188,0.543472052645362
AAMRQ,2006,2006-03-31,27.05,1216336300.0,28.88,10.11,16.16873517786561,12.924186507936506,0.4961248349785557
AAMRQ,2007,2007-03-30,30.45,1747261985.0,40.66,18.83,28.12183266932271,22.08912698412698,0.4828609226477968
AAMRQ,2008,2008-03-31,9.02,2210444902.0,33.12,8.38,21.66235059760956,24.88778443113772,0.6211477095961663
AAMRQ,2009,2009-03-31,3.19,4316481954.0,13.0,2.54,8.064150197628457,14.836269841269841,1.30430802973098
AAMRQ,2010,2010-03-31,9.11,3278267339.0,10.16,3.37,6.422738095238096,7.245069306930692,0.7372658356150988
AAMRQ,2011,2011-03-31,6.46,3121988538.0,9.1,5.96,7.330758893280633,6.877647524752475,0.4739181903965429
AAMRQ,2012,2012-03-30,0.49,4191601312.0,6.73,0.24,3.0488055555555555,5.1940217821782175,1.6540632290179937
AAMRQ,2013,2013-03-28,4.15,1280672304.0,4.38,0.36,0.918924,2.0127091633466136,1.131273489524168
AAP,2002,2002-03-28,13.059,45759600.0,14.123,11.27,12.588658536585365,12.588658536585365,0.4130354627922587
AAP,2003,2003-03-31,13.13,409941600.0,17.561,10.668,14.246644268774704,13.840808955223881,0.3874947484897259
AAP,2004,2004-03-31,23.091,334593867.0,24.13,13.209,20.113174603174603,17.17410495049505,0.2679081180451617
AAP,2005,2005-03-31,28.644,276959764.5,29.672,18.822,23.578956175298806,21.84262027833002,0.3115544282434931
AAP,2006,2006-03-31,35.514,252638735.5,40.278,27.793,34.759498023715416,29.191410714285716,0.24337032409804263
AAP,2007,2007-03-30,33.097,295520400.0,35.514,24.517,30.497019920318728,32.62308531746032,0.30483155319638017
AAP,2008,2008-03-31,29.427,340124900.0,36.282,26.06,31.435322709163344,30.957093812375252,0.3270858450234762
AAP,2009,2009-03-31,35.734,437522000.0,38.611,20.953,31.081399209486168,31.25765873015873,0.5707046559965953
AAP,2010,2010-03-31,36.679,473847400.0,40.996,31.838,36.160646825396825,33.61599405940594,0.2805342153319097
AAP,2011,2011-03-31,57.646,278327100.0,60.101,36.836,50.50984980237154,43.34945544554455,0.23204056777399976
AAP,2012,2012-03-30,78.085,282633000.0,79.796,44.004,58.91450793650794,54.70385742574258,0.2711448770278647
AAP,2013,2013-03-28,73.109,275112800.0,81.435,57.876,66.21542000000001,62.470531872509966,0.3252005070399689
AAP,2014,2014-03-31,112.176,196648000.0,113.38,69.624,85.00157312252965,75.65589421157685,0.28020993815969086
AAP,2015,2015-03-31,132.966,203187727.0,144.642,103.087,123.26850396825398,104.09715049504949,0.21931394005664526
AAP,2016,2016-03-31,142.639,267970364.0,178.12,123.084,144.6957729083665,133.9903598409543,0.31224447451387016
AAP,2017,2017-03-31,132.097,267483585.0,157.39,121.252,140.64467984189724,142.6621884920635,0.24865486914297202
AAP,2018,2018-03-29,105.866,434032553.0,134.957,70.807,99.32797222222221,120.0743386138614,0.43061336033833636
AAP,2019,2019-03-29,152.518,282322169.0,165.086,92.659,134.68899601593625,116.97333399602385,0.29640705149512525
AAP,2020,2020-03-31,83.804,279252921.0,162.267,67.379,134.8093134920635,134.79003174603176,0.41629455414628086
AAP,2021,2021-03-31,165.808,239179628.0,169.268,76.018,134.9088492063492,134.85908134920635,0.34001663602056165
AAP,2022,2022-03-31,191.039,183682536.0,221.465,163.106,194.30890513833995,164.66768910891088,0.2464846715959427
AAP,2023,2023-03-31,115.483,249497553.0,210.479,105.246,159.8136215139442,177.12970634920634,0.3700216521899603
AAP,2024,2024-03-28,82.817,549399935.0,123.386,46.774,71.14323107569722,115.7940577689243,0.5271881311657879
AAP,2025,2025-03-31,38.908,535488379.0,83.148,33.371,51.19740637450199,60.958766,0.5068299204674821
AAPL,1998,1998-03-31,0.207,28191721600.0,0.21,0.119,0.16265573770491804,0.16265573770491804,0.6428943592474053
AAPL,1999,1999-03-31,0.27,120198388800.0,0.349,0.188,0.25890873015873017,0.24015015974440895,0.5587251874748165
AAPL,2000,2000-03-31,1.02,132218049600.0,1.083,0.255,0.5783320158102767,0.41906336633663366,0.6438831250685187
AAPL,2001,2001-03-30,0.332,123420203200.0,1.02,0.21,0.5471706349206349,0.5612990099009901,0.8625866045877403
AAPL,2002,2002-03-28,0.356,85810306400.0,0.4,0.225,0.3183911290322581,0.436288,0.5749427488481651
AAPL,2003,2003-03-31,0.212,69531084000.0,0.392,0.204,0.25542687747035575,0.28640080160320647,0.4415502013995243
AAPL,2004,2004-03-31,0.406,81363318400.0,0.419,0.197,0.3137460317460317,0.28422178217821786,0.3923364559808962
AAPL,2005,2005-03-31,1.252,158833026800.0,1.354,0.387,0.7354462151394422,0.5241769383697813,0.40995365058721495
AAPL,2006,2006-03-31,1.885,184399572000.0,2.572,1.026,1.6274664031620554,1.1832261904761903,0.3997757516631046
AAPL,2007,2007-03-30,2.792,209533402400.0,2.918,1.523,2.2614223107569718,1.9419305555555555,0.36104593722418116
AAPL,2008,2008-03-31,4.313,273112322000.0,6.006,2.712,4.224832669322709,3.2458383233532935,0.4277389034540283
AAPL,2009,2009-03-31,3.159,250411879200.0,5.709,2.35,3.9368893280632413,4.080289682539682,0.5761363868986779
AAPL,2010,2010-03-31,7.063,133955144400.0,7.088,3.267,5.265519841269842,4.599889108910891,0.27490495419136646
AAPL,2011,2011-03-31,10.474,144369624000.0,10.914,7.088,8.796454545454546,7.034483168316831,0.2587694119674399
AAPL,2012,2012-03-30,18.019,126428142400.0,18.562,9.477,12.10797619047619,10.448936633663365,0.2649178574245361
AAPL,2013,2013-03-28,13.5,131135068400.0,21.191,12.81,17.149716,14.588133466135458,0.3272062265693396
AAPL,2014,2014-03-31,16.784,90425255200.0,17.721,11.91,15.111592885375494,16.11639520958084,0.24232438759839628
AAPL,2015,2015-03-31,27.752,58296855892.0,29.664,16.196,22.81947222222222,18.95790099009901,0.228079918571122
AAPL,2016,2016-03-31,24.758,49088424620.0,29.684,21.107,25.8506015936255,24.353445328031807,0.27407842482814887
AAPL,2017,2017-03-31,33.324,34231181204.0,33.43,20.647,25.859430830039525,25.855033730158727,0.19679396600475252
AAPL,2018,2018-03-29,39.536,29809947680.0,42.821,32.632,37.51336111111112,31.641065346534653,0.20625682603229925
AAPL,2019,2019-03-29,45.444,32758588916.0,55.091,33.873,44.73849003984064,41.118743538767404,0.30290198199469665
AAPL,2020,2020-03-31,61.638,32639175016.0,79.311,41.622,57.59284126984128,51.167676587301585,0.3880204244882165
AAPL,2021,2021-03-31,119.349,34123223145.0,139.668,58.395,105.90830555555556,81.75057341269842,0.3676362186655301
AAPL,2022,2022-03-31,171.62,21727518078.0,178.665,120.158,147.74695652173912,126.86905544554456,0.2426317861313488
AAPL,2023,2023-03-31,163.057,20191204508.0,175.384,123.435,147.63341035856575,147.69040873015874,0.347852651498658
AAPL,2024,2024-03-28,170.464,14143664994.0,196.686,158.311,179.38172509960157,163.55287450199202,0.1936804074359561
AAPL,2025,2025-03-31,221.856,13529493691.0,258.417,164.022,218.49424701195218,199.08653399999997,0.2468712936322291
ABBV,2013,2013-03-28,24.908,565215300.0,24.908,20.35,22.58473333333333,22.58473333333333,0.24270711200397768
ABBV,2014,2014-03-31,32.514,1418937900.0,34.088,24.78,29.27797233201581,27.994923322683707,0.24538850528687456
ABBV,2015,2015-03-31,38.232,2614783855.0,45.178,29.655,37.33325396825396,33.29763762376238,0.27315181714198444
ABBV,2016,2016-03-31,38.677,2449052282.0,47.251,32.324,40.6179203187251,38.98094035785288,0.33171168404764406
ABBV,2017,2017-03-31,45.832,1904998910.0,46.809,38.828,43.20363636363636,41.915908730158726,0.21060066422197735
ABBV,2018,2018-03-29,68.8,1534946606.0,89.56,45.074,62.226686507936506,52.6674099009901,0.2919853712137677
ABBV,2019,2019-03-29,61.18,1739693926.0,78.022,58.363,67.49001992031872,64.8531212723658,0.28774083646797927
ABBV,2020,2020-03-31,61.171,2318922004.0,78.513,49.182,61.88514285714286,64.67534920634921,0.3523216471558579
ABBV,2021,2021-03-31,91.462,2081232425.0,95.181,58.907,79.77590476190477,70.83052380952381,0.2602378299056112
ABBV,2022,2022-03-31,143.398,1742962836.0,144.849,88.919,106.49087747035573,93.15984158415841,0.17728861785357564
ABBV,2023,2023-03-31,146.384,1529657741.0,154.765,120.894,136.17701593625497,121.27504563492064,0.22929002067139198
ABBV,2024,2024-03-28,174.001,1331810075.0,174.001,122.82,143.7542151394422,139.95926294820717,0.18773282280408143
ABBV,2025,2025-03-31,207.594,1406295014.0,214.669,149.319,178.26446613545815,161.070506,0.2525586821696928
ABI1,1998,1998-03-31,16.911,328812470.79999995,17.642,13.591,16.03308196721311,16.03308196721311,0.32911340550294943
ABI1,1999,1999-03-31,22.898,1158241498.0,25.978,13.084,18.31212301587302,17.86796485623003,0.3686205536483988
ABI1,2000,2000-03-31,91.444,594146521.2,150.314,24.166,44.70586561264822,31.54741782178218,0.7801931862663892
ABI1,2001,2001-03-30,26.358,456466300.0,122.335,21.847,77.36406746031747,60.86727524752476,1.0196148144299324
ABI1,2002,2002-03-28,21.36,387111000.0,38.321,20.043,26.954774193548385,52.568828,0.6057305085587853
ABI1,2003,2003-03-31,15.26,306829500.0,23.095,13.506,17.853339920948617,22.344647294589176,0.602760209631231
ABI1,2004,2004-03-31,19.222,267325916.0,23.105,15.279,20.044896825396826,18.93498415841584,0.31763922337425327
ABI1,2005,2005-03-31,19.347,229364900.0,21.182,17.618,19.360537848605578,19.703397614314117,0.22873658484781784
ABI1,2006,2006-03-31,26.786,274197000.0,28.582,18.925,23.51506719367589,21.446045634920637,0.22096017939408744
ABI1,2007,2007-03-30,29.342,313967900.0,37.879,26.283,32.14007569721115,27.79569841269841,0.24358941620877297
ABI1,2008,2008-03-31,32.781,510247900.0,36.959,27.815,32.15513545816733,32.15830738522954,0.24169835789203786
ABKFQ,1998,1998-03-31,38.958,19186350.0,38.958,29.917,34.46177049180328,34.46177049180328,0.24574407158969708
ABKFQ,1999,1999-03-31,36.0,94313550.0,43.792,27.542,37.229678571428565,36.69024600638977,0.3314187392801192
ABKFQ,2000,2000-03-31,33.583,110404350.0,40.917,26.125,35.144608695652174,36.17592079207921,0.3660545866564112
ABKFQ,2001,2001-03-30,63.43,173506850.0,63.43,30.167,45.784079365079364,40.45628514851485,0.39842249761545795
ABKFQ,2002,2002-03-28,59.07,156938000.0,63.43,45.5,56.76459677419355,51.112987999999994,0.30463151231539365
ABKFQ,2003,2003-03-31,50.52,204148800.0,69.69,44.51,58.4697233201581,57.607374749499,0.3558799532056183
ABKFQ,2004,2004-03-31,73.78,152822122.0,79.25,52.55,67.79869047619047,63.11192079207921,0.18910783399962347
ABKFQ,2005,2005-03-31,74.75,131752900.0,84.42,64.04,75.56111553784861,71.67218687872763,0.1706516096045935
ABKFQ,2006,2006-03-31,79.6,172374600.0,81.8,62.2,73.08920948616601,74.32025793650794,0.2381094496752569
ABKFQ,2007,2007-03-30,86.39,191961700.0,91.6,77.28,84.27517928286852,78.65037698412699,0.14679329481328632
ABKFQ,2008,2008-03-31,5.75,1771843598.0,96.08,5.41,52.53681274900398,68.38365269461077,1.4371686123025362
ABKFQ,2009,2009-03-31,0.78,5066758100.0,8.82,0.35,2.733517786561265,27.536349206349207,2.2190562692650944
ABKFQ,2010,2010-03-31,0.56,3703771308.0,1.88,0.52,1.0407539682539682,1.888811881188119,1.444445344687253
ABKFQ,2011,2011-03-31,0.15,5939957227.0,2.25,0.1,0.6056719367588933,0.8227821782178217,2.182607955677529
ABKFQ,2012,2012-03-30,0.04,378337200.0,0.15,0.02,0.07373015873015876,0.3402277227722772,2.0057727485273054
ABKFQ,2013,2013-03-28,0.04,421629400.0,0.19,0.01,0.029320000000000006,0.05205179282868527,3.3603143429680897
ABMD,1998,1998-03-31,7.565,2985000.0,8.69,6.595,7.697213114754098,7.697213114754098,0.4590337682196962
ABMD,1999,1999-03-31,6.25,8545200.0,8.625,4.125,5.746928571428572,6.127015974440894,0.7731125472372053
ABMD,2000,2000-03-31,20.25,30379000.0,41.315,6.03,14.145395256916995,9.952497029702972,0.8966069538534983
ABMD,2001,2001-03-30,15.75,43832250.0,36.53,13.875,23.157341269841268,18.614722772277226,0.9405738612869378
ABMD,2002,2002-03-28,11.1,39034500.0,26.9,9.66,17.904959677419356,20.572110000000002,0.7679036002418648
ABMD,2003,2003-03-31,3.9,20063400.0,11.25,2.35,5.336043478260869,11.541861723446894,0.9174221382008079
ABMD,2004,2004-03-31,8.19,21887600.0,9.17,3.17,6.52461507936508,5.914578217821782,0.7082924121096051
ABMD,2005,2005-03-31,10.58,34899800.0,17.48,8.14,11.667828685258964,9.091109343936383,0.5965191795280118
ABMD,2006,2006-03-31,12.9,24553300.0,13.2,8.07,9.905790513833992,10.783313492063492,0.4298679839202328
ABMD,2007,2007-03-30,13.66,37825400.0,15.3,11.68,13.589509960159363,11.735738095238094,0.4016687429184067
ABMD,2008,2008-03-31,13.14,57515400.0,15.84,10.16,12.856713147410359,13.223756487025948,0.49552744901977985
ABMD,2009,2009-03-31,4.9,88333000.0,19.96,4.9,14.414505928853755,13.638700396825396,0.6950145863751929
ABMD,2010,2010-03-31,10.32,70312700.0,11.1,4.95,8.37218253968254,11.399326732673266,0.5012045932403071
ABMD,2011,2011-03-31,14.53,54875900.0,14.91,8.61,10.682699604743084,9.529728712871286,0.45703147224344537
ABMD,2012,2012-03-30,22.19,89663400.0,24.18,10.09,16.837202380952384,13.753857425742574,0.5979158246211037
ABMD,2013,2013-03-28,18.67,165204700.0,24.62,12.17,18.79374,17.781832669322707,0.5103839028901934
ABMD,2014,2014-03-31,26.04,100532300.0,30.03,16.29,23.78822529644269,21.302367265469062,0.38463464056821683
ABMD,2015,2015-03-31,71.58,95230355.0,73.47,20.87,33.40096825396825,28.585079207920792,0.49666438514533007
ABMD,2016,2016-03-31,94.81,176603401.0,106.45,59.66,81.01784860557768,57.248994035785294,0.5782136578847634
ABMD,2017,2017-03-31,125.2,125900214.0,131.74,94.08,112.72247035573122,96.93306547619048,0.27847503652608857
ABMD,2018,2018-03-29,290.99,85431885.0,295.85,120.73,180.41599206349207,146.37872277227723,0.2671020039280991
ABMD,2019,2019-03-29,285.59,168693138.0,449.75,276.39,359.2761752988048,269.6682902584493,0.4863142068700877
ABMD,2020,2020-03-31,145.16,190802489.0,284.94,130.51,208.05444444444444,283.50357142857143,0.542006597720983
ABMD,2021,2021-03-31,318.73,94430249.0,355.13,141.4,271.0765873015873,239.56551587301587,0.3963008991881088
ABMD,2022,2022-03-31,331.24,68072374.0,376.2,262.71,322.9885770750988,297.0839801980198,0.38572075422146973
ABNB,2021,2021-03-31,187.94,605287121.0,216.84,124.8,177.84763157894736,177.84763157894736,0.7509618348195894
ABNB,2022,2022-03-31,171.76,1642578704.0,207.21,131.59,161.28612648221343,165.11188449848024,0.4996163750780744
ABNB,2023,2023-03-31,124.4,1592380993.0,177.02,82.49,113.9610358565737,137.71748015873015,0.5798563208825777
ABNB,2024,2024-03-28,164.96,1456090985.0,168.18,104.42,133.68470119521913,124.01950199203186,0.3711811968047931
ABNB,2025,2025-03-31,119.46,1133800864.0,165.42,113.01,137.78607569721112,135.78497,0.37108844262295315
ABS,1998,1998-03-31,42.293,32254200.0,43.696,35.806,39.193672131147544,39.193672131147544,0.2801883486930369
ABS,1999,1999-03-31,44.206,204799600.0,54.054,36.357,43.85201984126984,42.94416293929712,0.3029618058090751
ABS,2000,2000-03-31,25.496,368133700.0,45.991,19.199,33.783003952569175,38.80882376237624,0.39735852332255195
ABS,2001,2001-03-30,26.995,411785600.0,32.281,17.015,23.699444444444445,28.78604752475248,0.440855606339882
ABS,2002,2002-03-28,28.832,354569300.0,31.43,23.676,27.028495967741936,25.342402000000003,0.30126849357035573
ABS,2003,2003-03-31,16.869,455549400.0,30.766,16.037,22.94803162055336,24.95979358717435,0.3987565653391667
ABS,2004,2004-03-31,20.574,514114410.0,23.314,16.451,19.255087301587302,21.082176237623763,0.29253818746035914
ABS,2005,2005-03-31,19.806,624384000.0,25.178,18.626,22.330537848605577,20.78975546719682,0.20622009524468427
ABS,2006,2006-03-31,25.479,1271916200.0,25.668,19.161,22.399276679841897,22.365043650793652,0.27600216615957324
ABT,1998,1998-03-31,9.259,350516800.0,9.606,8.168,8.985196721311475,8.985196721311475,0.183642218029992
ABT,1999,1999-03-31,11.672,1212049300.0,12.669,8.664,10.782853174603174,10.432511182108625,0.30909658774448096
ABT,2000,2000-03-31,8.922,2355696500.0,13.243,7.512,10.10711462450593,10.44929504950495,0.3823292055070735
ABT,2001,2001-03-30,12.173,1955355100.0,14.317,8.922,11.510301587301587,10.813134653465347,0.3579555026226821
ABT,2002,2002-03-28,13.793,1937165400.0,15.13,11.511,13.643943548387096,12.555939999999998,0.24408110610350117
ABT,2003,2003-03-31,10.097,2734730600.0,14.485,8.225,11.01190513833992,12.315715430861722,0.420910128027162
ABT,2004,2004-03-31,11.292,2226642100.0,12.883,10.282,11.637424603174603,11.317085148514852,0.20852828904618184
ABT,2005,2005-03-31,14.033,1969600300.0,14.357,11.13,12.758270916334661,12.196733598409544,0.1844769222930988
ABT,2006,2006-03-31,13.102,2402192900.0,15.134,11.533,13.622071146245059,13.191884920634923,0.19639753126790252
ABT,2007,2007-03-30,17.667,2882106300.0,18.123,12.773,14.89300796812749,14.25686507936508,0.16423898290985642
ABT,2008,2008-03-31,17.871,3304599100.0,19.605,16.028,17.682199203187253,16.293962075848302,0.2061070826110633
ABT,2009,2009-03-31,15.889,4587986100.0,19.638,14.813,17.79305138339921,17.737845238095236,0.33132468544084126
ABT,2010,2010-03-31,18.134,4373507900.0,19.359,13.955,16.74284920634921,17.2689900990099,0.195009671961852
ABT,2011,2011-03-31,17.486,4425577400.0,18.957,15.919,17.231806324110675,16.987811881188122,0.14504570238608508
ABT,2012,2012-03-30,22.656,4131483200.0,22.671,17.028,19.470563492063494,18.34896831683168,0.17082869400936215
ABT,2013,2013-03-28,27.938,3383813200.0,27.938,22.186,24.8736,22.140884462151394,0.1556115460197223
ABT,2014,2014-03-31,30.998,1872640400.0,32.294,26.249,29.37137549407115,27.154011976047904,0.19325102403673616
ABT,2015,2015-03-31,38.118,1344940114.0,39.352,29.976,34.87290476190477,32.11669306930693,0.16072764737533632
ABT,2016,2016-03-31,35.189,1593742388.0,42.546,30.571,37.291067729083665,36.09308151093439,0.24729833094633838
ABT,2017,2017-03-31,38.302,2337461829.0,39.432,31.27,35.325588932806326,36.30442857142857,0.2008505115952415
ABT,2018,2018-03-29,52.78,1582113227.0,56.04,37.025,46.03590476190477,40.65727524752475,0.17299383128918233
ABT,2019,2019-03-29,71.687,1518948863.0,71.795,50.71,60.25742231075697,53.1325268389662,0.22124310546809473
ABT,2020,2020-03-31,71.912,1449263773.0,83.714,57.249,74.9141507936508,67.60796626984127,0.34062500525400125
ABT,2021,2021-03-31,110.889,1482357881.0,118.653,69.78,96.27038888888889,85.59226984126984,0.2793041362852586
ABT,2022,2022-03-31,111.171,1416602564.0,132.389,98.251,114.71292885375495,105.50991881188119,0.2184383073176576
ABT,2023,2023-03-31,96.79,1312411899.0,116.333,90.449,101.79429482071714,108.27924404761904,0.2537967579668317
ABT,2024,2024-03-28,110.849,1326642941.0,117.968,87.535,102.94867729083664,102.43671314741034,0.1942171041066476
ABT,2025,2025-03-31,132.033,1439261437.0,139.568,98.611,113.02007968127491,108.03332400000001,0.19724099494089994
ACAS,1998,1998-03-31,6.086,1889500.0,6.188,4.725,5.350508196721313,5.350508196721313,0.3434086581182128
ACAS,1999,1999-03-31,5.133,19162100.0,6.774,2.827,5.183277777777778,5.215869009584664,0.5141336091861028
ACAS,2000,2000-03-31,8.319,22518200.0,8.319,4.945,6.300909090909092,5.741815841584159,0.34429301576753046
ACAS,2001,2001-03-30,9.161,42189700.0,9.504,6.827,8.075349206349205,7.180360396039603,0.40741427925068113
ACAS,2002,2002-03-28,12.098,63678600.0,12.27,8.912,10.25091129032258,9.148028,0.27255252048262363
ACAS,2003,2003-03-31,9.812,171964800.0,12.68,6.737,9.815047430830042,10.033887775551102,0.40737176880239584
ACAS,2004,2004-03-31,16.051,166141400.0,16.66,9.961,12.762166666666666,11.281865346534655,0.2732606149688577
ACAS,2005,2005-03-31,16.706,197678200.0,18.562,12.537,15.649243027888446,14.202834990059642,0.21884800445831754
ACAS,2006,2006-03-31,20.379,216253100.0,21.726,16.531,19.99989328063241,17.833200396825397,0.16338027495329976
ACAS,2007,2007-03-30,27.958,296367000.0,30.799,19.011,24.157820717131475,22.063319444444446,0.18743017176871993
ACAS,2008,2008-03-31,23.777,662749000.0,30.81,19.412,26.332729083665335,25.254988023952098,0.36890317076731544
ACAS,2009,2009-03-31,1.409,1164533000.0,24.439,0.441,11.705280632411066,18.989982142857144,1.5527421175901084
ACAS,2010,2010-03-31,5.08,1453465300.0,5.08,1.522,3.037369047619048,7.3799069306930685,1.0618622737052417
ACAS,2011,2011-03-31,9.91,1237946600.0,9.91,4.34,6.6496126482213445,4.847067326732673,0.4943071643125777
ACAS,2012,2012-03-30,8.68,1050219200.0,10.55,6.29,8.488670634920634,7.567320792079206,0.4172929655352671
ACAS,2013,2013-03-28,14.595,801146100.0,15.11,8.16,11.346703999999999,9.916695219123508,0.2132853607534657
ACAS,2014,2014-03-31,15.795,676953600.0,16.28,11.86,14.196011857707509,12.79632135728543,0.27296940585270585
ACAS,2015,2015-03-31,14.79,615548678.0,15.95,13.64,14.860099206349206,14.52739801980198,0.19072972325115686
ACAS,2016,2016-03-31,15.24,595174069.0,15.65,12.05,13.878007968127491,14.36837972166998,0.26218569989392027
ACGL,1998,1998-03-31,2.536,36572400.0,2.536,2.193,2.4147049180327866,2.4147049180327866,0.3836367881932291
ACGL,1999,1999-03-31,1.599,50118300.0,2.654,1.44,2.330781746031746,2.3471373801916933,0.5484675626517014
ACGL,2000,2000-03-31,1.73,68898600.0,1.784,1.202,1.515505928853755,1.9204376237623766,0.48105390228802336
ACGL,2001,2001-03-30,1.678,62299800.0,1.908,1.512,1.6285833333333335,1.5716178217821783,0.32063914173596864
ACGL,2002,2002-03-28,2.727,40382100.0,2.952,1.585,2.1530483870967743,1.8887180000000001,0.502715786659254
ACGL,2003,2003-03-31,3.587,257734800.0,3.587,2.536,3.0678735177865613,2.6187434869739477,0.28945873807393296
ACGL,2004,2004-03-31,4.448,291893400.0,4.761,3.298,3.9359047619047622,3.502912871287129,0.21765878917591358
